"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"758","Nike’s apps exceed 1 billion dollars in demand, Michael Martin - Global Head of Digital Products at @Nike… https://t.co/IAWnzgl3gM",FALSE,4,NA,2019-05-09 11:31:47,TRUE,NA,"1126449681272381441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karanovic_j",0,FALSE,FALSE,NA,NA
"759","Just in time for the warmer months, Nike have revived the original Air trainer, the Tailwind 79 <U+0001F525> . @Nike 
(product… https://t.co/VFMDkvOuxS",FALSE,3,NA,2019-05-09 11:30:49,TRUE,NA,"1126449438224986112",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","aphrodite1994",0,FALSE,FALSE,NA,NA
"760","RT @bcooper_tech: “60% of people are wearing the wrong shoe size...” @Nike committed to solving the issue of FIT. Not fit in the cardiovasc…",FALSE,0,NA,2019-05-09 11:30:07,FALSE,NA,"1126449264895385601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeDifrent",3,TRUE,FALSE,NA,NA
"761",".@Nike announces “Nike Fit,"" a new scanning technology that helps consumers find the right fit in every Nike style… https://t.co/hEc27c6FGv",FALSE,8,NA,2019-05-09 11:30:00,TRUE,NA,"1126449234465583104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JeffEisenband",3,FALSE,FALSE,NA,NA
"762","RT @SoleWhat: @Nike Air Max 720 (Black). The silhouette comes with a tonal colourway &amp; goes bigger than ever with Nike’s tallest air bag ye…",FALSE,0,NA,2019-05-09 11:29:42,FALSE,NA,"1126449158292852736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonnieSkinny",1,TRUE,FALSE,NA,NA
"763","CL final, we want a special ALL white kit please @Nike @SpursOfficial",FALSE,4,NA,2019-05-09 11:29:18,FALSE,NA,"1126449059030601728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","drwinston001",0,FALSE,FALSE,NA,NA
"764","“60% of people are wearing the wrong shoe size...” @Nike committed to solving the issue of FIT. Not fit in the card… https://t.co/HziQC2ES44",FALSE,2,NA,2019-05-09 11:29:09,TRUE,NA,"1126449020958838784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bcooper_tech",3,FALSE,FALSE,NA,NA
"765",".@Nike‘s Michael Martin at #TNW2019 „Everyone is an athlete“ ... https://t.co/leS5YFWAoA",FALSE,0,NA,2019-05-09 11:27:06,FALSE,NA,"1126448502979080192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","herg4711",0,FALSE,FALSE,NA,NA
"766","RT @WNBAKicks: Super dope! New York Liberty’s @KayNurse11 stars in the latest @nike Mother’s Day ‘Moms Run The World’ campaign<U+0001F525><U+0001F525> #WNBAKicks…",FALSE,0,NA,2019-05-09 11:26:44,FALSE,NA,"1126448410725429248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Byreeeennnnnnnn",12,TRUE,FALSE,NA,NA
"767","RT @JoshuaKissi: Latest :  @TONL x @nike have partnered to tell the stories of women of color in sports. It was amazing to witness how driv…",FALSE,0,NA,2019-05-09 11:26:11,FALSE,NA,"1126448272019795968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","audreymejou",119,TRUE,FALSE,NA,NA
"768","#TNW2019 technology should not replace human interaction, it should elevate it. @Nike",FALSE,1,NA,2019-05-09 11:25:53,FALSE,NA,"1126448198896300033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WouterBlok",1,FALSE,FALSE,NA,NA
"769","RT @WNBAKicks: Super dope! New York Liberty’s @KayNurse11 stars in the latest @nike Mother’s Day ‘Moms Run The World’ campaign<U+0001F525><U+0001F525> #WNBAKicks…",FALSE,0,NA,2019-05-09 11:24:51,FALSE,NA,"1126447938148945920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KayNurse11",12,TRUE,FALSE,NA,NA
"770","RT @seanearley: Customers don’t just hope for mind blowing digital experiences, they expect them as standard. Michael Martin the Global Dig…",FALSE,0,NA,2019-05-09 11:22:41,FALSE,NA,"1126447394642698242",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_hdeceuninck",3,TRUE,FALSE,NA,NA
"771","If you have a body, you are an athlete. So there. <U+0001F914> @Nike https://t.co/fI6EWLCo8T",FALSE,4,NA,2019-05-09 11:21:18,FALSE,NA,"1126447046020534273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seanearley",0,FALSE,FALSE,NA,NA
"772","RT @endclothing: Registration is now open at https://t.co/LMFXHA6FG5 for the @Nike x Sacai LDWaffle in Green Gusto (£139). Draw closes 16th…",FALSE,0,NA,2019-05-09 11:20:28,FALSE,NA,"1126446834032041984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hkteoh",19,TRUE,FALSE,NA,NA
"773","RT @endclothing: Registration is now open at https://t.co/S2a92sT3gw for the @Nike x Sacai LDWaffle in Varsity Blue (£139). Draw closes 16t…",FALSE,0,NA,2019-05-09 11:20:19,FALSE,NA,"1126446798871068673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hkteoh",29,TRUE,FALSE,NA,NA
"774","RT @seanearley: Customers don’t just hope for mind blowing digital experiences, they expect them as standard. Michael Martin the Global Dig…",FALSE,0,NA,2019-05-09 11:20:16,FALSE,NA,"1126446783666765826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TokyWoky",3,TRUE,FALSE,NA,NA
"775","RT @seanearley: Customers don’t just hope for mind blowing digital experiences, they expect them as standard. Michael Martin the Global Dig…",FALSE,0,NA,2019-05-09 11:19:46,FALSE,NA,"1126446660387844097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ljdelussanet",3,TRUE,FALSE,NA,NA
"776","Now on stage <U+2066>@Nike<U+2069> about digital transformation #tnw https://t.co/2sfaeemT9A",FALSE,0,NA,2019-05-09 11:19:45,FALSE,NA,"1126446656218697729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","driessen",0,FALSE,FALSE,NA,NA
"777","Scoring a pair of @Nike @Jumpman23 4 #bred is my shoe highlight of the year, lacing them at 7am... not so much. Go… https://t.co/BRvYthwYpI",FALSE,0,NA,2019-05-09 11:19:38,TRUE,NA,"1126446623679291392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonnyFairplay",0,FALSE,FALSE,NA,NA
"778","RT @mvanetten: There we go - digital transformation and innovation at @Nike #tnw2019 https://t.co/a36hxAsCld",FALSE,0,NA,2019-05-09 11:19:20,FALSE,NA,"1126446551088488448",NA,"<a href=""https://google.com"" rel=""nofollow"">digital transformation</a>","digitaltransf11",1,TRUE,FALSE,NA,NA
"779","Customers don’t just hope for mind blowing digital experiences, they expect them as standard. Michael Martin the Gl… https://t.co/rUfw9czaHf",FALSE,8,NA,2019-05-09 11:18:23,TRUE,NA,"1126446309567795200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seanearley",3,FALSE,FALSE,NA,NA
"780","Michael Martin of @Nike up next - he’s their Global Head of Digital Products. Main stage is absolutely FULL to the… https://t.co/eRK00Cwpi7",FALSE,1,NA,2019-05-09 11:18:04,TRUE,NA,"1126446230907826177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bcooper_tech",0,FALSE,FALSE,NA,NA
"781","There we go - digital transformation and innovation at @Nike #tnw2019 https://t.co/a36hxAsCld",FALSE,0,NA,2019-05-09 11:17:21,FALSE,NA,"1126446049575481344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mvanetten",1,FALSE,FALSE,NA,NA
"782","How #brands have started to support our teens https://t.co/xpEtIDrkgC @365retail @wegiveituk  Featuring… https://t.co/yns4UwrJ2E",FALSE,1,NA,2019-05-09 11:15:20,TRUE,NA,"1126445544979804160",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","Linney1851",0,FALSE,FALSE,NA,NA
"783","RT @tnwevents: On in 5 minutes: Michael Martin #TNW2019
Global Head of Digital Products at @Nike
Topic: The power of digital transformation…",FALSE,0,NA,2019-05-09 11:14:28,FALSE,NA,"1126445323608576000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michelvanheest",1,TRUE,FALSE,NA,NA
"784","On in 5 minutes: Michael Martin #TNW2019
Global Head of Digital Products at @Nike
Topic: The power of digital trans… https://t.co/H6cdz4vEgU",FALSE,3,NA,2019-05-09 11:14:13,TRUE,NA,"1126445260257878017",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","tnwevents",1,FALSE,FALSE,NA,NA
"785","RT @WNBAKicks: Super dope! New York Liberty’s @KayNurse11 stars in the latest @nike Mother’s Day ‘Moms Run The World’ campaign<U+0001F525><U+0001F525> #WNBAKicks…",FALSE,0,NA,2019-05-09 11:10:27,FALSE,NA,"1126444312521256962",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeGotGame2",12,TRUE,FALSE,NA,NA
"786","RT @OSUGear: To celebrate Cowboy Baseball’s recent sweep we are giving away a @Nike hoodie from the @OSUUnion. RT &amp; Like for a chance to wi…",FALSE,0,NA,2019-05-09 11:09:27,FALSE,NA,"1126444064214265856",NA,"<a href=""https://www.stir.li"" rel=""nofollow"">Graeme's first app</a>","graeme_stirling",684,TRUE,FALSE,NA,NA
"787","@DoubleDeuce @Nike Already sold out in less than 6 hours it seems? @USWNT",FALSE,0,"DoubleDeuce",2019-05-09 11:07:04,FALSE,"1125934022784319489","1126443463627685888","14253733","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tannerrobinson",0,FALSE,FALSE,NA,NA
"788","RT @sneakersnstuff: Unpicked pairs of the @Nike Air Max 97 On Air 'London Summer of Love' are now available online @sneakersnstuff <U+0001F440> --- ht…",FALSE,0,NA,2019-05-09 11:03:04,FALSE,NA,"1126442457489727489",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phatpun86",13,TRUE,FALSE,NA,NA
"789","RT @lyst: With a 125% increase in demand, the @Nike Pro Hijab is officially one of the ""hottest"" products of the quarter: https://t.co/u6kk…",FALSE,0,NA,2019-05-09 11:01:53,FALSE,NA,"1126442156317659136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","okutetteh",1,TRUE,FALSE,NA,NA
"790","Take a look at the latest @Nike ad by @RGA, Argentina: Antes Que Nada https://t.co/Cd7BDDyEDK https://t.co/R04DIOUqRl",FALSE,2,NA,2019-05-09 11:01:01,FALSE,NA,"1126441941497987073",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","adsoftheworld",0,FALSE,FALSE,NA,NA
"791","@nike React Element 87, with its revolutionary translucent upper and advanced midsole, arrives this week in two new… https://t.co/Sqjm21xhND",FALSE,1,"Nike",2019-05-09 11:00:18,TRUE,NA,"1126441758613745665","415859364","<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","5PointzBristol",0,FALSE,FALSE,NA,NA
"792","@jakooks @Nike @nikestore @USWNT @alexmorgan13 @FIFAWWC Hoping for UK shipping as well.",FALSE,0,"jakooks",2019-05-09 10:59:34,FALSE,"1126395385285619713","1126441575188520961","2176297041","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tannerrobinson",0,FALSE,FALSE,NA,NA
"793","RT @RepresentPledge: The new @Nike commercial encouraging women to follow their dreams is #MediaWeLike! <U+0001F64C> https://t.co/zYRX41MF1X",FALSE,0,NA,2019-05-09 10:59:27,FALSE,NA,"1126441546402942976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annietietjens",738,TRUE,FALSE,NA,NA
"794","RT @JoshuaKissi: Latest :  @TONL x @nike have partnered to tell the stories of women of color in sports. It was amazing to witness how driv…",FALSE,0,NA,2019-05-09 10:55:50,FALSE,NA,"1126440636649963520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pollyirungu",119,TRUE,FALSE,NA,NA
"795","It's official! <U+0001F514> @Nike is partnering with @LdnYouthGames this year to bring you the best #LYG experience so far. As… https://t.co/SqwCvuVzk0",FALSE,1,NA,2019-05-09 10:52:09,TRUE,NA,"1126439709620805632",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","EpicCIC",0,FALSE,FALSE,NA,NA
"796","RT @NSUCoachJones: Thanks to @nike @BBallClinics I have been invited back to speak at this clinic at the end of the month !!! Any coach in…",FALSE,0,NA,2019-05-09 10:51:21,FALSE,NA,"1126439506171834368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kworsley81",6,TRUE,FALSE,NA,NA
"797","so @Nike has literally taking this obese man and has stared him in their videos losing weight....fucking genius. Cu… https://t.co/31cUZwyxDP",FALSE,1,NA,2019-05-09 10:50:41,TRUE,NA,"1126439337904746497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saket___",0,FALSE,FALSE,NA,NA
"798","RT @Malope__: Can @Nike move on from those <U+0001F922><U+0001F92E><U+0001F92E><U+0001F92E> https://t.co/iximpf29NB",FALSE,0,NA,2019-05-09 10:46:10,FALSE,NA,"1126438204641398784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kgodee_JLM",1,TRUE,FALSE,NA,NA
"799","RT @SSENSE: Now live on https://t.co/vS3hgR1KlQ: @Nike Silver &amp; White P-6000 Sneakers https://t.co/ML3h7ltLEz https://t.co/8CeNtyWvGX",FALSE,0,NA,2019-05-09 10:43:52,FALSE,NA,"1126437625437536256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","clubfmphilly",1,TRUE,FALSE,NA,NA
"800","@Pornhub @YouTube @YTCreators @Behance @StarWarsExplain @latermedia @hostelworld @DisneyParks @visitcatalonia… https://t.co/Y001EbAb3v",FALSE,1,"oriolsalvador",2019-05-09 10:42:33,TRUE,"1125820243480330240","1126437293185802242","15128653","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","oriolsalvador",0,FALSE,FALSE,NA,NA
"801","RT @Aithergfx: <U+0001F195>Advertisement | @Nike <U+0001F45F>
All support is very appreciated <U+0001F503><U+0001F9E1><U+0001F970> https://t.co/9EikhVGSlv",FALSE,0,NA,2019-05-09 10:41:44,FALSE,NA,"1126437086976991232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2004px",5,TRUE,FALSE,NA,NA
"802","RT @endclothing: Registration is now open at https://t.co/S2a92sT3gw for the @Nike x Sacai LDWaffle in Varsity Blue (£139). Draw closes 16t…",FALSE,0,NA,2019-05-09 10:39:02,FALSE,NA,"1126436409622106113",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bader_AB_",29,TRUE,FALSE,NA,NA
"803","Can @Nike move on from those <U+0001F922><U+0001F92E><U+0001F92E><U+0001F92E> https://t.co/iximpf29NB",FALSE,0,NA,2019-05-09 10:37:12,FALSE,NA,"1126435946512228353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Malope__",1,FALSE,FALSE,NA,NA
"804","RT @endclothing: Registration is now open at https://t.co/LMFXHA6FG5 for the @Nike x Sacai LDWaffle in Green Gusto (£139). Draw closes 16th…",FALSE,0,NA,2019-05-09 10:35:34,FALSE,NA,"1126435533608169472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlphaTutt215",19,TRUE,FALSE,NA,NA
"805","RT @MaryPollard: Osama Bhutta of @amnesty says PRs have so far failed to seize the #purpose moment and step up to lead the brand of their b…",FALSE,0,NA,2019-05-09 10:31:42,FALSE,NA,"1126434564405190656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OsamaSBhutta",2,TRUE,FALSE,NA,NA
"806","@Janie5Jones Omgaaahd yes! Fed was telling the literal truth about what @Nike was concocting. <U+0001F602><U+0001F602><U+0001F602>#honesterer",FALSE,0,"Janie5Jones",2019-05-09 10:25:37,FALSE,"1126432557753442304","1126433033253478401","241993736","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WTAInsideher",0,FALSE,FALSE,NA,NA
"807","RT @Nike: Never stop chasing your crazy dream. #justdoit 

@TigerWoods https://t.co/q9OV6oGLDN",FALSE,0,NA,2019-05-09 10:23:56,FALSE,NA,"1126432606193627136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","barnyee_",108783,TRUE,FALSE,NA,NA
"808","@AnhPhanFr @Nike HEIN ?",FALSE,0,"AnhPhanFr",2019-05-09 10:20:27,FALSE,"1126431481264525312","1126431731882524672","6265312","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dazjdm",0,FALSE,FALSE,NA,NA
"809","BLUE CAN BE YELLOW! LOVE CHANGE AND FULL OF COLOURS SPORT STYLE BY krisjohnmrozekdesign with @topman @hollisterco… https://t.co/4eFTZGVzMd",FALSE,0,NA,2019-05-09 10:18:06,TRUE,NA,"1126431141207035904",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","krisjohnmrozek",0,FALSE,FALSE,NA,NA
"810","Revamped &amp; Reworked! BespokeIND’s @trvisXX @Nike SB Dunk Low &amp; Air Jordan 1 Pack https://t.co/YMCpSqO4Uo #Style… https://t.co/e3JBgQVsjD",FALSE,1,NA,2019-05-09 10:17:02,TRUE,NA,"1126430869936324608",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","Thee_JesseJames",0,FALSE,FALSE,NA,NA
"811","Do not allow your fears to hold you back from your destiny. 
You cannot get time back, so use today to focus on you… https://t.co/YIRRRKQVoE",FALSE,3,NA,2019-05-09 10:16:32,TRUE,NA,"1126430745080356865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MasterpieceUK_",1,FALSE,FALSE,NA,NA
"812","RT @kate_gdretail: Sportswear retailers showing the rest of the clothing &amp; footwear market how it's done - @adidas wins our Best Clothing R…",FALSE,0,NA,2019-05-09 10:16:21,FALSE,NA,"1126430698833944576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EmilyJ_gdretail",4,TRUE,FALSE,NA,NA
"813","@kyle_j_kranz @Nike Checked them out yesterday @RRSports ! Tried the Vomero also, but the sizing was weird (my regu… https://t.co/mCiY8M7XFz",FALSE,3,"kyle_j_kranz",2019-05-09 10:15:35,TRUE,"1126235815749849088","1126430505086455808","705340135","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","flecksOFlex",0,FALSE,FALSE,NA,NA
"814","RT @endclothing: @cjdoc @Nike Hey! Previous entries are still valid. Thanks, END.",FALSE,0,NA,2019-05-09 10:08:40,FALSE,NA,"1126428767700676609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_low_guy",1,TRUE,FALSE,NA,NA
